NOME DO ARQUIVO,TAMANHO ORIGINAL (KB),PNG - TAMANHO COMPRIMIDO (KB),COMPRESSAO PNG,JPEG - TAMANHO COMPRIMIDO (KB),COMPRESSAO JPEG,PCA-950 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-950,PCA-975 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-975,PCA-990 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-990
breast-512x512/76ac876a_1-117.dcm,528.37,61.10,88.44,14.61,97.24,84.77,83.96,142.11,73.1,224.03,57.6
breast-512x512/ceb4770b_1-075.dcm,528.40,47.46,91.02,11.22,97.88,64.29,87.83,109.34,79.31,170.78,67.68
breast-512x512/0d051a84_1-0481.dcm,528.64,97.57,81.54,27.37,94.82,138.01,73.89,219.93,58.4,326.43,38.25
breast-512x512/9dcbab82_1-095.dcm,528.40,30.22,94.28,7.81,98.52,56.09,89.38,84.77,83.96,129.82,75.43
breast-512x512/c2ba6216_1-180.dcm,528.56,74.43,85.92,20.58,96.11,68.38,87.06,138.01,73.89,273.18,48.32
breast-512x512/818cc81f_1-046.dcm,528.70,58.02,89.03,18.22,96.55,47.90,90.94,117.53,77.77,244.51,53.75
breast-512x512/ef56559c_1-1341.dcm,528.69,66.86,87.35,16.42,96.89,252.70,52.2,330.53,37.48,420.64,20.44
breast-512x512/56802fbf_1-122.dcm,528.38,55.96,89.41,13.23,97.5,84.77,83.96,138.01,73.88,215.84,59.15
breast-512x512/84dfcfcd_1-0441.dcm,528.69,72.58,86.27,15.59,97.05,121.63,76.99,191.26,63.82,277.28,47.55
breast-512x512/3c0d0b14_1-013.dcm,528.65,50.50,90.45,22.28,95.79,158.49,70.02,264.99,49.87,387.87,26.63
breast-512x512/70818860_1-1418.dcm,528.69,81.54,84.58,18.67,96.47,285.47,46.0,355.10,32.83,445.21,15.79
breast-512x512/5700818b_1-084.dcm,528.38,75.14,85.78,17.69,96.65,105.25,80.08,174.88,66.9,277.28,47.52
breast-512x512/ddda76b1_1-134.dcm,528.11,53.70,89.83,13.28,97.49,183.07,65.33,244.51,53.7,346.91,34.31
breast-512x512/abbc09af_1-103.dcm,528.62,112.91,78.64,22.59,95.73,68.38,87.06,142.11,73.12,301.85,42.9
breast-512x512/26990c19_1-1311.dcm,528.64,68.55,87.03,17.08,96.77,84.77,83.97,146.21,72.34,244.51,53.75
breast-512x512/d43cc2da_1-316.dcm,528.64,88.93,83.18,22.11,95.82,183.07,65.37,346.91,34.38,572.19,-8.24
breast-512x512/1ef1a46e_1-0919.dcm,528.69,70.35,86.69,14.58,97.24,84.77,83.97,158.49,70.02,264.99,49.88
breast-512x512/f348e7f5_1-0675.dcm,528.69,72.68,86.25,15.51,97.07,39.71,92.49,92.96,82.42,195.36,63.05
breast-512x512/1b5e1b20_1-0199.dcm,528.69,85.36,83.85,19.90,96.24,305.95,42.13,375.58,28.96,461.60,12.69
breast-512x512/ed0f60a2_1-193.dcm,528.70,81.19,84.64,22.44,95.76,195.36,63.05,318.24,39.81,494.37,6.49
breast-512x512/fc7bbd4c_1-128.dcm,528.70,74.88,85.84,21.43,95.95,72.48,86.29,154.40,70.8,297.76,43.68
breast-512x512/ca611166_1-137.dcm,528.52,50.13,90.52,11.67,97.79,125.73,76.21,187.17,64.59,269.09,49.09
breast-512x512/cdf529c8_1-1866.dcm,528.64,81.59,84.57,24.13,95.43,138.01,73.89,211.74,59.95,305.95,42.13
breast-512x512/f4c36542_1-1187.dcm,528.64,96.06,81.83,25.54,95.17,150.30,71.57,240.41,54.52,355.10,32.83
breast-512x512/82bc6b0b_1-041.dcm,528.10,67.16,87.28,17.33,96.72,43.81,91.71,109.34,79.3,215.84,59.13
breast-512x512/4c44b706_1-1940.dcm,528.64,76.32,85.56,21.99,95.84,125.73,76.22,191.26,63.82,281.37,46.77
breast-512x512/c25648a8_1-126.dcm,528.38,54.76,89.64,14.51,97.25,80.67,84.73,138.01,73.88,224.03,57.6
breast-512x512/600ab14b_1-0382.dcm,528.64,89.09,83.15,24.30,95.4,129.82,75.44,211.74,59.95,314.14,40.58
breast-512x512/bb63ec26_1-1738.dcm,528.64,66.32,87.45,17.49,96.69,113.44,78.54,183.07,65.37,281.37,46.77
breast-512x512/ff7e685d_1-098.dcm,528.41,25.57,95.16,6.88,98.7,56.09,89.38,80.67,84.73,121.63,76.98
breast-512x512/cb5a355e_1-043.dcm,528.59,67.89,87.16,12.29,97.68,27.42,94.81,47.90,90.94,84.77,83.96
breast-512x512/1a2278ef_1-1224.dcm,528.69,78.90,85.08,16.05,96.96,170.78,67.7,248.61,52.98,351.01,33.61
breast-512x512/c6184de9_1-227.dcm,528.68,84.24,84.07,22.68,95.71,477.98,9.59,592.67,-12.1,731.93,-38.45
breast-512x512/3c94c906_1-1507.dcm,528.64,77.15,85.41,20.15,96.19,117.53,77.77,187.17,64.59,289.57,45.22
breast-512x512/14e67100_1-0195.dcm,528.64,72.68,86.25,20.82,96.06,76.57,85.51,146.21,72.34,240.41,54.52
breast-512x512/2a83de54_1-088.dcm,528.59,105.03,80.13,22.98,95.65,27.42,94.81,56.09,89.39,133.92,74.67
breast-512x512/841fc3dd_1-1095.dcm,528.64,74.67,85.87,18.62,96.48,64.29,87.84,121.63,76.99,219.93,58.4
breast-512x512/b7c9c441_1-385.dcm,528.70,56.14,89.38,19.83,96.25,170.78,67.7,273.18,48.33,396.06,25.09
breast-512x512/f2f07829_1-029.dcm,528.59,72.79,86.23,12.73,97.59,23.33,95.59,39.71,92.49,60.19,88.61
breast-512x512/d269a981_1-068.dcm,528.51,78.93,85.06,18.32,96.53,43.81,91.71,101.15,80.86,203.55,61.49
breast-512x512/3b835bd5_1-1136.dcm,528.69,71.28,86.52,16.81,96.82,174.88,66.92,252.70,52.2,355.10,32.83
breast-512x512/9426a52c_1-119.dcm,528.52,57.97,89.03,13.21,97.5,129.82,75.44,195.36,63.04,281.37,46.76
breast-512x512/8eb445fd_1-0242.dcm,528.69,76.91,85.45,18.67,96.47,322.33,39.03,387.87,26.64,473.89,10.37
breast-512x512/b31bc5b1_1-0021.dcm,528.63,69.28,86.89,19.52,96.31,84.77,83.97,150.30,71.57,228.13,56.85
breast-512x512/67b303a8_1-0071.dcm,528.64,78.93,85.07,23.25,95.6,117.53,77.77,191.26,63.82,285.47,46.0
breast-512x512/fbf0d55e_1-058.dcm,528.33,67.62,87.2,18.95,96.41,125.73,76.2,195.36,63.02,289.57,45.19
breast-512x512/6cd2fc94_1-350.dcm,528.70,60.47,88.56,16.96,96.79,125.73,76.22,211.74,59.95,342.81,35.16
breast-512x512/7616f72b_1-010.dcm,528.56,59.97,88.65,22.10,95.82,97.05,81.64,187.17,64.59,310.05,41.34
breast-512x512/8a94d2b8_1-130.dcm,528.56,74.20,85.96,22.30,95.78,72.48,86.29,154.40,70.79,301.85,42.89
breast-512x512/3f7ac599_1-106.dcm,528.37,67.29,87.26,16.28,96.92,97.05,81.63,154.40,70.78,244.51,53.72
breast-512x512/3c3aa767_1-013.dcm,528.40,48.94,90.74,11.95,97.74,31.52,94.04,60.19,88.61,109.34,79.31
breast-512x512/91542b0c_1-119.dcm,528.38,58.43,88.94,13.72,97.4,88.86,83.18,142.11,73.1,224.03,57.6
breast-512x512/5e77b472_1-023.dcm,528.62,113.37,78.55,26.38,95.01,252.70,52.2,428.83,18.88,629.53,-19.09
breast-512x512/3a9b4bce_1-172.dcm,528.70,77.62,85.32,21.37,95.96,84.77,83.97,174.88,66.92,322.33,39.03
breast-512x512/b0ef82ac_1-1111.dcm,528.69,94.28,82.17,21.66,95.9,346.91,34.38,420.64,20.44,510.75,3.39
breast-512x512/f7b8d4fe_1-051.dcm,528.41,50.58,90.43,12.35,97.66,39.71,92.48,76.57,85.51,146.21,72.33
breast-512x512/0f606ced_1-050.dcm,528.34,58.91,88.85,16.75,96.83,101.15,80.86,162.59,69.23,244.51,53.72
breast-512x512/3511c223_1-110.dcm,528.68,93.45,82.32,18.52,96.5,215.84,59.17,383.77,27.41,609.05,-15.2
breast-512x512/abd96b4a_1-0670.dcm,528.69,82.21,84.45,15.51,97.07,39.71,92.49,97.05,81.64,191.26,63.82
breast-512x512/acb4d84b_1-015.dcm,528.41,51.21,90.31,16.53,96.87,97.05,81.63,158.49,70.01,236.32,55.28
breast-512x512/5e0643e2_1-0216.dcm,528.69,77.84,85.28,20.91,96.05,285.47,46.0,355.10,32.83,437.02,17.34
breast-512x512/ec3d2908_1-067.dcm,528.11,70.80,86.59,15.52,97.06,23.33,95.58,60.19,88.6,138.01,73.87
breast-512x512/d6dc839e_1-1254.dcm,528.69,70.19,86.72,16.58,96.86,183.07,65.37,260.89,50.65,359.20,32.06
breast-512x512/bc1dc48a_1-0491.dcm,528.69,81.39,84.6,15.39,97.09,64.29,87.84,133.92,74.67,232.22,56.08
breast-512x512/7129a74f_1-0344.dcm,528.64,90.33,82.91,24.64,95.34,125.73,76.22,203.55,61.5,310.05,41.35
breast-512x512/89061aa8_1-034.dcm,528.40,60.44,88.56,18.00,96.59,121.63,76.98,178.97,66.13,256.80,51.4
breast-512x512/639452a2_1-063.dcm,528.51,80.22,84.82,18.99,96.41,60.19,88.61,121.63,76.99,224.03,57.61
breast-512x512/ff6e90f4_1-0182.dcm,528.64,81.06,84.67,23.46,95.56,105.25,80.09,178.97,66.14,273.18,48.32
breast-512x512/d2f29c91_1-1209.dcm,528.69,77.93,85.26,15.53,97.06,162.59,69.25,240.41,54.53,342.81,35.16
breast-512x512/6b28a2ed_1-137.dcm,528.50,60.64,88.53,14.22,97.31,133.92,74.66,203.55,61.49,293.66,44.44
breast-512x512/adfc7516_1-1922.dcm,528.64,85.57,83.81,24.64,95.34,142.11,73.12,215.84,59.17,310.05,41.35
breast-512x512/96ee5a09_1-086.dcm,528.55,58.47,88.94,18.84,96.43,52.00,90.16,121.63,76.99,240.41,54.51
breast-512x512/f77411a2_1-1394.dcm,528.64,72.52,86.28,18.45,96.51,92.96,82.42,158.49,70.02,260.89,50.65
breast-512x512/ef059750_1-141.dcm,528.70,81.07,84.67,25.62,95.15,174.88,66.92,297.76,43.68,469.79,11.14
breast-512x512/922abaae_1-0469.dcm,528.64,90.83,82.82,25.29,95.22,125.73,76.22,203.55,61.5,314.14,40.58
breast-512x512/b924ae6e_1-278.dcm,528.56,64.34,87.83,17.69,96.65,101.15,80.86,178.97,66.14,305.95,42.12
breast-512x512/73e6759d_1-0342.dcm,528.64,85.90,83.75,23.59,95.54,125.73,76.22,203.55,61.5,305.95,42.12
breast-512x512/a35c0f71_1-292.dcm,528.67,68.03,87.13,18.24,96.55,142.11,73.12,244.51,53.75,400.16,24.31
breast-512x512/4b0a54d1_1-223.dcm,528.62,106.68,79.82,23.77,95.5,60.19,88.61,133.92,74.67,322.33,39.02
breast-512x512/a3249d24_1-136.dcm,528.68,94.05,82.21,18.26,96.55,264.99,49.88,437.02,17.34,666.40,-26.05
breast-512x512/65355365_1-046.dcm,528.37,79.09,85.03,17.73,96.64,125.73,76.2,199.45,62.25,305.95,42.1
breast-512x512/67f3dec8_1-30.dcm,528.38,90.64,82.85,13.84,97.38,97.05,81.63,162.59,69.23,269.09,49.07
breast-512x512/d669420d_1-0558.dcm,528.64,72.37,86.31,18.67,96.47,80.67,84.74,142.11,73.12,240.41,54.52
breast-512x512/6b3777b9_1-109.dcm,528.01,32.64,93.82,11.46,97.83,113.44,78.52,142.11,73.09,183.07,65.33
breast-512x512/56d9cb59_1-121.dcm,528.10,49.73,90.58,13.89,97.37,146.21,72.31,215.84,59.13,305.95,42.07
breast-512x512/29323953_1-025.dcm,528.34,47.73,90.97,15.14,97.13,84.77,83.96,138.01,73.88,203.55,61.47
breast-512x512/3aa0ae8f_1-003.dcm,528.40,39.97,92.44,10.25,98.06,31.52,94.04,56.09,89.38,97.05,81.63
breast-512x512/626e21ae_1-071.dcm,528.70,68.13,87.11,25.17,95.24,109.34,79.32,219.93,58.4,367.39,30.51
breast-512x512/20357b3b_1-046.dcm,528.66,57.70,89.09,19.34,96.34,60.19,88.61,133.92,74.67,260.89,50.65
breast-512x512/3ec37a57_1-235.dcm,528.66,75.81,85.66,21.07,96.01,195.36,63.05,318.24,39.8,494.37,6.49
breast-512x512/a1a754b0_1-1125.dcm,528.64,95.17,82.0,24.96,95.28,150.30,71.57,232.22,56.07,346.91,34.38
breast-512x512/c718a7d4_1-0998.dcm,528.69,71.79,86.42,14.77,97.21,80.67,84.74,150.30,71.57,252.70,52.2
breast-512x512/2e8e4d81_1-53.dcm,528.38,90.56,82.86,12.62,97.61,84.77,83.96,146.21,72.33,256.80,51.4
breast-512x512/656e09e6_1-155.dcm,528.55,58.96,88.85,24.16,95.43,158.49,70.01,277.28,47.54,445.21,15.77
breast-512x512/d1ce8344_1-072.dcm,528.34,67.28,87.27,17.78,96.64,125.73,76.2,195.36,63.02,293.66,44.42
breast-512x512/965674aa_1-0676.dcm,528.69,95.36,81.96,22.99,95.65,346.91,34.38,424.73,19.66,531.23,-0.48
breast-512x512/39089742_1-24.dcm,528.43,116.88,77.88,21.53,95.92,64.29,87.83,129.82,75.43,244.51,53.73
breast-512x512/cdaae245_1-398.dcm,528.67,52.77,90.02,16.48,96.88,129.82,75.44,228.13,56.85,351.01,33.61
breast-512x512/20995d71_1-0191.dcm,528.69,81.14,84.65,18.33,96.53,219.93,58.4,289.57,45.23,371.49,29.73
breast-512x512/267dba80_1-1171.dcm,528.64,69.36,86.88,16.80,96.82,76.57,85.51,138.01,73.89,232.22,56.07
breast-512x512/34b1f46b_1-100.dcm,528.56,62.79,88.12,20.49,96.12,60.19,88.61,129.82,75.44,252.70,52.19
breast-512x512/6e6894f1_1-063.dcm,528.10,69.76,86.79,17.90,96.61,88.86,83.17,170.78,67.66,285.47,45.94
breast-512x512/0338fa23_1-202.dcm,528.56,71.50,86.47,18.54,96.49,76.57,85.51,150.30,71.56,281.37,46.77
breast-512x512/fdb50903_1-329.dcm,528.70,65.30,87.65,21.26,95.98,174.88,66.92,281.37,46.78,424.73,19.66
breast-512x512/a18afca9_1-109.dcm,528.42,74.25,85.95,18.48,96.5,92.96,82.41,166.69,68.46,277.28,47.53
breast-512x512/d1b4c5fa_1-0204.dcm,528.69,84.03,84.11,19.36,96.34,260.89,50.65,322.33,39.03,408.35,22.76
breast-512x512/fa3edad2_1-138.dcm,528.52,49.40,90.65,11.60,97.81,125.73,76.21,183.07,65.36,264.99,49.86
breast-512x512/52823ea1_1-1027.dcm,528.64,92.97,82.41,24.69,95.33,142.11,73.12,224.03,57.62,334.62,36.7
breast-512x512/812deb8d_1-011.dcm,528.59,125.21,76.31,29.61,94.4,47.90,90.94,117.53,77.76,273.18,48.32
breast-512x512/4d52525a_1-0602.dcm,528.69,105.69,80.01,24.26,95.41,351.01,33.61,437.02,17.34,543.52,-2.81
breast-512x512/29106bd9_1-371.dcm,528.70,58.54,88.93,20.90,96.05,158.49,70.02,260.89,50.65,391.97,25.86
breast-512x512/b1e9e49b_1-025.dcm,528.55,51.00,90.35,19.80,96.25,109.34,79.31,207.65,60.71,326.43,38.24
breast-512x512/27c3b039_1-043.dcm,528.55,62.47,88.18,22.79,95.69,105.25,80.09,203.55,61.49,338.72,35.92
breast-512x512/5f816b5d_1-0980.dcm,528.64,73.41,86.11,18.08,96.58,56.09,89.39,109.34,79.32,207.65,60.72
breast-512x512/8d1fa361_1-0863.dcm,528.64,97.50,81.56,26.55,94.98,166.69,68.47,248.61,52.97,359.20,32.05
breast-512x512/b84ca277_1-0939.dcm,528.64,73.69,86.06,18.20,96.56,56.09,89.39,113.44,78.54,207.65,60.72
breast-512x512/0c0c90b1_1-038.dcm,528.55,60.76,88.5,19.37,96.34,47.90,90.94,113.44,78.54,232.22,56.06
breast-512x512/7e66705a_1-179.dcm,528.55,69.40,86.87,23.77,95.5,129.82,75.44,236.32,55.29,404.25,23.52
breast-512x512/3ec5ca1c_1-126.dcm,528.70,74.69,85.87,21.35,95.96,72.48,86.29,158.49,70.02,301.85,42.91
breast-512x512/80a659be_1-237.dcm,528.55,59.68,88.71,19.81,96.25,158.49,70.01,260.89,50.64,412.45,21.97
breast-512x512/e87c28a2_1-120.dcm,528.11,53.99,89.78,12.13,97.7,146.21,72.32,215.84,59.13,322.33,38.96
breast-512x512/56e0e3ca_1-122.dcm,528.66,70.80,86.61,20.60,96.1,80.67,84.74,162.59,69.25,310.05,41.35
breast-512x512/70e60019_1-1877.dcm,528.64,65.87,87.54,18.52,96.5,129.82,75.44,199.45,62.27,285.47,46.0
breast-512x512/f73c2a5f_1-302.dcm,528.56,63.03,88.08,17.73,96.65,125.73,76.21,215.84,59.17,351.01,33.59
breast-512x512/fe41c2af_1-152.dcm,528.50,44.33,91.61,10.25,98.06,101.15,80.86,158.49,70.01,240.41,54.51
breast-512x512/3913aa57_1-220.dcm,528.62,105.22,80.1,22.83,95.68,60.19,88.61,125.73,76.22,314.14,40.57
breast-512x512/834f67ff_1-129.dcm,528.70,78.60,85.13,26.34,95.02,166.69,68.47,293.66,44.46,461.60,12.69
breast-512x512/181783ab_1-083.dcm,528.55,68.54,87.03,24.19,95.42,125.73,76.21,232.22,56.06,387.87,26.62
breast-512x512/c2a3eae7_1-0248.dcm,528.64,83.22,84.26,23.75,95.51,105.25,80.09,178.97,66.14,273.18,48.32
breast-512x512/2e350f4e_1-032.dcm,528.66,55.24,89.55,19.27,96.35,72.48,86.29,150.30,71.57,277.28,47.55
breast-512x512/e874bba7_1-0950.dcm,528.69,74.73,85.87,13.46,97.45,72.48,86.29,142.11,73.12,244.51,53.75
breast-512x512/18d728fa_1-217.dcm,528.55,67.72,87.19,22.45,95.75,154.40,70.79,260.89,50.64,420.64,20.42
breast-512x512/e19d994a_1-1562.dcm,528.64,76.60,85.51,20.26,96.17,121.63,76.99,195.36,63.05,297.76,43.67
breast-512x512/4b498c5e_1-0929.dcm,528.69,75.47,85.73,16.16,96.94,76.57,85.52,150.30,71.57,260.89,50.65
breast-512x512/a087eca6_1-071.dcm,528.63,95.03,82.02,30.41,94.25,252.70,52.2,391.97,25.85,559.90,-5.92
breast-512x512/3274816c_1-0983.dcm,528.69,73.17,86.16,15.20,97.13,84.77,83.97,154.40,70.8,256.80,51.43
breast-512x512/ac1cdc68_1-0448.dcm,528.64,97.33,81.59,27.23,94.85,133.92,74.67,215.84,59.17,322.33,39.03
breast-512x512/4dc83940_1-110.dcm,528.33,78.44,85.15,21.22,95.98,121.63,76.98,191.26,63.8,285.47,45.97
breast-512x512/e703a4b7_1-156.dcm,528.42,55.64,89.47,16.60,96.86,43.81,91.71,92.96,82.41,166.69,68.46
breast-512x512/f1311080_1-186.dcm,528.56,73.70,86.06,19.93,96.23,72.48,86.29,150.30,71.56,281.37,46.77
breast-512x512/40688184_1-023.dcm,528.39,58.89,88.85,13.95,97.36,101.15,80.86,154.40,70.78,236.32,55.28
breast-512x512/14531607_1-0632.dcm,528.64,70.80,86.61,17.76,96.64,88.86,83.19,150.30,71.57,252.70,52.2
breast-512x512/4f6c3817_1-143.dcm,528.42,64.22,87.85,18.03,96.59,60.19,88.61,109.34,79.31,191.26,63.8
breast-512x512/483ca55a_1-025.dcm,528.10,64.27,87.83,17.63,96.66,84.77,83.95,162.59,69.21,273.18,48.27
breast-512x512/738a718b_1-1868.dcm,528.64,82.25,84.44,24.39,95.39,142.11,73.12,215.84,59.17,310.05,41.35
breast-512x512/5dd2c43f_1-049.dcm,528.65,53.58,89.87,22.56,95.73,105.25,80.09,207.65,60.72,346.91,34.38
breast-512x512/fac86572_1-1865.dcm,528.64,86.37,83.66,24.46,95.37,138.01,73.89,211.74,59.95,305.95,42.13
breast-512x512/294f1771_1-0245.dcm,528.64,78.52,85.15,21.62,95.91,109.34,79.32,183.07,65.37,281.37,46.77
breast-512x512/2f6dd30d_1-003.dcm,528.59,135.91,74.29,35.08,93.36,97.05,81.64,228.13,56.84,400.16,24.3
breast-512x512/d706370c_1-113.dcm,528.47,77.33,85.37,21.86,95.86,138.01,73.88,211.74,59.93,310.05,41.33
breast-512x512/1e63cf34_1-0934.dcm,528.64,70.64,86.64,17.31,96.73,60.19,88.61,121.63,76.99,215.84,59.17
breast-512x512/c936d01b_1-0694.dcm,528.64,70.47,86.67,17.48,96.69,72.48,86.29,133.92,74.67,236.32,55.3
breast-512x512/5a5ee533_1-1357.dcm,528.64,73.37,86.12,18.63,96.48,84.77,83.97,146.21,72.34,244.51,53.75
breast-512x512/8c0c2c2f_1-0659.dcm,528.69,82.38,84.42,15.83,97.01,35.61,93.26,88.86,83.19,187.17,64.6
breast-512x512/f73919bb_1-024.dcm,528.63,83.52,84.2,25.86,95.11,244.51,53.75,375.58,28.95,535.33,-1.27
breast-512x512/c631cba6_1-1878.dcm,528.64,65.49,87.61,18.30,96.54,125.73,76.22,195.36,63.05,285.47,46.0
breast-512x512/4ded9980_1-1722.dcm,528.64,83.70,84.17,22.97,95.66,142.11,73.12,219.93,58.4,314.14,40.58
breast-512x512/1c06fed4_1-1132.dcm,528.69,65.03,87.7,14.59,97.24,129.82,75.44,211.74,59.95,314.14,40.58
breast-512x512/8b111fc1_1-14.dcm,528.36,122.39,76.84,23.71,95.51,154.40,70.78,264.99,49.85,473.89,10.31
breast-512x512/60cd567a_1-0295.dcm,528.69,89.14,83.14,18.22,96.55,219.93,58.4,289.57,45.23,379.68,28.18
breast-512x512/595cf348_1-085.dcm,528.37,76.92,85.44,18.74,96.45,138.01,73.88,224.03,57.6,338.72,35.89
breast-512x512/dd884fdc_1-0799.dcm,528.64,75.09,85.8,18.63,96.48,56.09,89.39,117.53,77.77,215.84,59.17
breast-512x512/e6c19309_1-002.dcm,528.11,62.50,88.16,17.68,96.65,215.84,59.13,281.37,46.72,379.68,28.11
breast-512x512/ee7b7ffc_1-096.dcm,528.51,69.33,86.88,15.69,97.03,64.29,87.84,125.73,76.21,224.03,57.61
breast-512x512/fdca86ca_1-095.dcm,528.11,63.87,87.91,14.25,97.3,35.61,93.26,84.77,83.95,170.78,67.66
breast-512x512/dabf7b46_1-017.dcm,528.46,53.86,89.81,15.89,96.99,97.05,81.63,150.30,71.56,224.03,57.61
breast-512x512/dc884020_1-1912.dcm,528.64,71.94,86.39,20.93,96.04,146.21,72.34,215.84,59.17,301.85,42.9
breast-512x512/e75a167e_1-1995.dcm,528.64,36.26,93.14,10.11,98.09,60.19,88.61,101.15,80.87,154.40,70.79
breast-512x512/8b7ea473_1-177.dcm,528.55,66.36,87.45,22.31,95.78,146.21,72.34,256.80,51.41,424.73,19.64
breast-512x512/3697518c_1-35.dcm,528.38,99.95,81.08,16.31,96.91,101.15,80.86,174.88,66.9,289.57,45.2
breast-512x512/10bde938_1-1907.dcm,528.64,70.31,86.7,20.20,96.18,129.82,75.44,207.65,60.72,301.85,42.9
breast-512x512/c3869074_1-061.dcm,528.63,91.52,82.69,29.96,94.33,260.89,50.65,391.97,25.85,551.71,-4.37
breast-512x512/7ca54487_1-072.dcm,528.59,62.89,88.1,10.79,97.96,23.33,95.59,35.61,93.26,60.19,88.61
breast-512x512/7a832c6d_1-0561.dcm,528.64,97.21,81.61,26.44,95.0,142.11,73.12,219.93,58.4,330.53,37.48
breast-512x512/047270c4_1-271.dcm,528.56,65.51,87.61,20.53,96.12,187.17,64.59,301.85,42.89,457.50,13.44
breast-512x512/c847013a_1-0428.dcm,528.64,94.98,82.03,25.87,95.11,133.92,74.67,211.74,59.95,318.24,39.8
breast-512x512/791a54e9_1-0930.dcm,528.69,76.64,85.5,16.57,96.87,80.67,84.74,158.49,70.02,264.99,49.88
breast-512x512/6bdd81b8_1-007.dcm,528.38,57.45,89.13,12.64,97.61,56.09,89.38,101.15,80.86,178.97,66.13
breast-512x512/aab77043_1-0977.dcm,528.64,73.92,86.02,18.27,96.54,52.00,90.16,109.34,79.32,207.65,60.72
breast-512x512/8e509a6c_1-129.dcm,528.11,55.05,89.58,13.27,97.49,187.17,64.56,256.80,51.37,363.29,31.21
breast-512x512/a08284ec_1-019.dcm,528.40,57.31,89.15,18.83,96.44,105.25,80.08,170.78,67.68,248.61,52.95
breast-512x512/94ff563f_1-137.dcm,528.70,80.77,84.72,24.96,95.28,170.78,67.7,293.66,44.46,461.60,12.69
breast-512x512/a96d3b23_1-374.dcm,528.56,49.51,90.63,16.99,96.79,109.34,79.31,203.55,61.49,326.43,38.24
breast-512x512/7f196d9d_1-395.dcm,528.66,51.96,90.17,19.91,96.23,174.88,66.92,281.37,46.78,404.25,23.53
breast-512x512/42506d18_1-075.dcm,528.62,115.76,78.1,23.49,95.56,64.29,87.84,125.73,76.22,277.28,47.55
breast-512x512/9443d908_1-085.dcm,528.67,95.26,81.98,20.23,96.17,252.70,52.2,412.45,21.98,621.34,-17.53
breast-512x512/91708dce_1-052.dcm,528.11,72.36,86.3,18.65,96.47,68.38,87.05,146.21,72.32,256.80,51.37
breast-512x512/41bb4167_1-064.dcm,528.10,68.37,87.05,17.42,96.7,88.86,83.17,166.69,68.44,281.37,46.72
breast-512x512/bed5972f_1-0416.dcm,528.64,74.75,85.86,19.29,96.35,97.05,81.64,166.69,68.47,269.09,49.1
breast-512x512/e71200a4_1-0362.dcm,528.69,93.39,82.34,20.19,96.18,305.95,42.13,375.58,28.96,465.69,11.91
breast-512x512/a43fb163_1-017.dcm,528.55,58.61,88.91,23.26,95.6,113.44,78.54,211.74,59.94,338.72,35.92
breast-512x512/b3765097_1-0049.dcm,528.68,90.39,82.9,22.64,95.72,330.53,37.48,396.06,25.09,473.89,10.36
breast-512x512/9832f19f_1-0960.dcm,528.69,81.53,84.58,16.07,96.96,92.96,82.42,170.78,67.7,277.28,47.55
breast-512x512/8dec979a_1-0782.dcm,528.69,99.31,81.21,21.97,95.84,351.01,33.61,432.93,18.11,539.42,-2.03
breast-512x512/044c6e10_1-085.dcm,528.55,68.93,86.96,24.34,95.4,125.73,76.21,232.22,56.06,387.87,26.62
breast-512x512/cf6880c7_1-221.dcm,528.55,67.83,87.17,23.07,95.63,154.40,70.79,260.89,50.64,424.73,19.64
breast-512x512/3e1b19f6_1-1794.dcm,528.64,66.66,87.39,17.87,96.62,125.73,76.22,195.36,63.05,289.57,45.22
breast-512x512/89f33e6b_1-153.dcm,528.11,47.15,91.07,12.87,97.56,195.36,63.01,260.89,50.6,359.20,31.98
breast-512x512/731eda66_1-372.dcm,528.56,50.17,90.51,18.60,96.48,133.92,74.66,232.22,56.07,351.01,33.59
breast-512x512/3c0d52ff_1-012.dcm,528.59,102.78,80.56,21.51,95.93,35.61,93.26,76.57,85.51,178.97,66.14
breast-512x512/abe0bf89_1-0890.dcm,528.69,79.04,85.05,14.39,97.28,76.57,85.52,146.21,72.35,252.70,52.2
breast-512x512/a9da669e_1-1459.dcm,528.64,73.22,86.15,19.21,96.37,97.05,81.64,158.49,70.02,256.80,51.42
breast-512x512/171f1e00_1-050.dcm,528.41,51.34,90.28,12.56,97.62,39.71,92.48,76.57,85.51,146.21,72.33
breast-512x512/4c149f85_1-063.dcm,528.00,39.29,92.56,9.32,98.24,23.33,95.58,43.81,91.7,88.86,83.17
breast-512x512/98c2c51c_1-0526.dcm,528.69,99.22,81.23,22.35,95.77,338.72,35.93,416.54,21.21,518.94,1.84
breast-512x512/783eb46c_1-235.dcm,528.68,82.72,84.35,22.80,95.69,486.17,8.04,600.86,-13.65,740.13,-40.0
breast-512x512/eeaa5462_1-1485.dcm,528.64,77.48,85.34,20.26,96.17,117.53,77.77,191.26,63.82,293.66,44.45
breast-512x512/1ba56108_1-1190.dcm,528.69,69.30,86.89,15.83,97.01,187.17,64.6,260.89,50.65,363.29,31.28
breast-512x512/2ac44cfe_1-0109.dcm,528.64,80.76,84.72,24.02,95.46,105.25,80.09,178.97,66.14,273.18,48.32
